"id";"lavNumber";"name";"district";"status";"latitude";"longitude";"confidence";"source";"method";"officialName";"note"
"8-250-14-baggerteich-bei-brandis";"8-250-14";"Baggerteich bei Brandis";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-250-15-rieke-premsendorf-annaburg";"8-250-15";"Rieke Premsendorf/Annaburg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-250-16-hufeisenteich-jessen-grabo";"8-250-16";"Hufeisenteich Jessen/Grabo";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-250-18-kremnitz-holzdorf";"8-250-18";"Kremnitz Holzdorf";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-251-01-kiestagebau-elbekies-bei-prettin";"8-251-01";"Kiestagebau Elbekies bei Prettin";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-251-02-kiestagbau-badesee-bei-prettin";"8-251-02";"Kiestagbau (Badesee) bei Prettin";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-251-03-elbe-km-168-2-km-182-0-rechtss";"8-251-03";"Elbe km 168, 2 - km 182, 0 rechtss.";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-252-01-alte-elbe-in-iserbegka-bei-elster";"8-252-01";"Alte Elbe in Iserbegka bei Elster";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-252-02-rotlache-bei-elster";"8-252-02";"Rötlache bei Elster";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-252-03-fischteich-bei-elster";"8-252-03";"Fischteich bei Elster";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-252-04-kleiner-klinker-bei-elster";"8-252-04";"Kleiner Klinker bei Elster";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-252-05-spitzenlocher-in-elster";"8-252-05";"Spitzenlöcher in Elster";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-253-01-das-loch-annaburg";"8-253-01";"Das Loch Annaburg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-253-02-hertha-bei-loben";"8-253-02";"Hertha bei Löben";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-253-03-gewasser-schwertfeger-stander";"8-253-03";"Gewässer Schwertfeger, Ständer";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-253-04-gewasser-meiner-lehrmann";"8-253-04";"Gewässer Meißner, Lehrmann";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-360-01-wasserloch-klieken";"8-360-01";"Wasserloch Klieken";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-360-02-dorfteich-klieken";"8-360-02";"Dorfteich Klieken";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-360-03-silbersee-bei-zieko";"8-360-03";"Silbersee bei Zieko";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-360-05-kohlenschacht-brasen";"8-360-05";"Kohlenschacht Bräsen";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-360-06-waldmuhlenteich-bei-coswig";"8-360-06";"Waldmühlenteich bei Coswig";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-360-07-steinmuhlenteich-bei-duben";"8-360-07";"Steinmühlenteich bei Düben";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-360-09-tongrube-mollensdorf";"8-360-09";"Tongrube Möllensdorf";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-361-01-lehmausstiche-bei-coswig";"8-361-01";"Lehmausstiche bei Coswig";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-361-02-kohlengrube-coswig-flamingbad";"8-361-02";"Kohlengrube Coswig (Flämingbad)";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-01-klinkerteich-bei-bad-schmiedeberg";"8-460-01";"Klinkerteich bei Bad Schmiedeberg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-02-brauteich-schlograben-und";"8-460-02";"Brauteich, Schloßgraben und";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-03-streitlache-bei-pratau";"8-460-03";"Streitlache bei Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-04-1-flutbrucke-bei-pratau";"8-460-04";"1. Flutbrücke bei Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-05-forstereiteich-bei-pratau";"8-460-05";"Förstereiteich bei Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-06-kuhlienteich-bei-pratau";"8-460-06";"Kuhlienteich bei Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-07-sandekolk-bei-pratau";"8-460-07";"Sandekolk bei Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-08-durchstich-bei-pratau";"8-460-08";"Durchstich bei Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-10-fleischerwerder-bei-dabrun";"8-460-10";"Fleischerwerder bei Dabrun";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-11-booser-ri-im-ot-boos-dabrun";"8-460-11";"Booser Riß im OT Boos/Dabrun";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-12-3-waldteiche-bei-reinsdorf";"8-460-12";"3 Waldteiche bei Reinsdorf";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-13-groer-aca-teich-bei-reinsdorf";"8-460-13";"Großer (ACA) Teich bei Reinsdorf";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-14-teich-bleddin";"8-460-14";"Teich Bleddin";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-15-schluft-bei-bleddin";"8-460-15";"Schluft bei Bleddin";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-16-bleddiner-ri";"8-460-16";"Bleddiner Riß";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-17-sandkolk-bleddin";"8-460-17";"Sandkolk Bleddin";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-20-flutbrucke-2-bude-100-bei-pratau";"8-460-20";"Flutbrücke 2 (Bude 100) bei Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-22-1-brucke-graben-zum-groen-loch";"8-460-22";"1. Brücke, Graben zum großen Loch";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-23-moschkolk-bei-wartenburg";"8-460-23";"Moschkolk bei Wartenburg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-24-blaues-auge-bei-reinharz";"8-460-24";"Blaues Auge bei Reinharz";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-25-streng-alte-elbe-bleesern-bei-seegrehna-a-b-bl-h-pl-0-72";"8-460-25";"Streng (Alte Elbe Bleesern) bei Seegrehna A, B, Bl, H, Pl 0,72";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-26-groer-merkwitzer-teich";"8-460-26";"Großer Merkwitzer Teich";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-27-kolk-in-den-krebshornwiesen";"8-460-27";"Kolk in den Krebshornwiesen";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-28-kleiner-ri-bei-dabrun-schleienloch";"8-460-28";"Kleiner Riß bei Dabrun (Schleienloch)";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-29-falkenwaiden-bei-wartenburg";"8-460-29";"Falkenwaiden bei Wartenburg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-30-ri-neue-wiese-wartenburg";"8-460-30";"Riß Neue Wiese Wartenburg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-31-pfahlen-bei-wartenburg";"8-460-31";"Pfählen bei Wartenburg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-32-rothekolk-bei-wartenburg";"8-460-32";"Röthekolk bei Wartenburg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-33-schluft-priesitz";"8-460-33";"Schluft Priesitz";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-35-3-weinbergeiche-abtsdorf";"8-460-35";"3 Weinbergeiche Abtsdorf";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-36-tiefer-kolk-bei-trebitz";"8-460-36";"Tiefer Kolk bei Trebitz";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-37-sandekolk-bei-dabrun";"8-460-37";"Sandekolk bei Dabrun";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-38-fliegraben-vom-wachsdorfer";"8-460-38";"Fließgraben vom Wachsdorfer";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-39-kolk-seegrehna";"8-460-39";"Kolk Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-40-forsterloch-bei-seegrehna";"8-460-40";"Försterloch bei Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-41-tiefe-lache-mit-graben-und-loch";"8-460-41";"Tiefe Lache mit Graben und Loch";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-42-krummer-see-bodemar-bei-seegrehna-a-bl-h-k-pl-s-1-24";"8-460-42";"Krummer See (Bodemar) bei Seegrehna A, Bl, H, K, Pl, S 1,24";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-43-blumenwinkel-bei-seegrehna";"8-460-43";"Blumenwinkel bei Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-44-drehkolk-bei-seegrehna";"8-460-44";"Drehkolk bei Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-45-hauskolk-bei-seegrehna";"8-460-45";"Hauskolk bei Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-46-alter-bruckenkopf-muschelteich-pratau-b-bl-h-pl-1-24";"8-460-46";"Alter Brückenkopf (Muschelteich) Pratau B, Bl, H, Pl 1,24";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-47-tonteich-bulzig";"8-460-47";"Tonteich Bülzig";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-48-hohndorfer-rinne-bei-muhlanger";"8-460-48";"Hohndorfer Rinne bei Mühlanger";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-49-groer-see-bleesern-bei-seegrehna";"8-460-49";"Großer See (Bleesern) bei Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-50-schwarzes-wasser-bei-seegrehna";"8-460-50";"Schwarzes Wasser bei Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-51-sandebreite-bei-seegrehna";"8-460-51";"Sandebreite bei Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-53-alte-elbe-merschwitz";"8-460-53";"Alte Elbe Merschwitz";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-54-alte-badeanstalt-kemberg";"8-460-54";"Alte Badeanstalt Kemberg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-55-wendel-wittenberg";"8-460-55";"Wendel Wittenberg";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-56-booser-graben-vom-booser-ri-zur-elbe";"8-460-56";"Booser Graben vom Booser Riß zur Elbe";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-57-espenkolk-i-und-ii-bei-gallin-muhlanger";"8-460-57";"Espenkolk I und II bei Gallin/Mühlanger";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-58-wilde-kolke-i-bei-dabrun-melzwig";"8-460-58";"Wilde Kölke I bei Dabrun/Melzwig";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-59-tiefes-loch-bleddin";"8-460-59";"Tiefes Loch Bleddin";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-61-groen-lache-bei-pratau";"8-460-61";"Großen Lache bei Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-62-wasserruckhaltebecken";"8-460-62";"Wasserrückhaltebecken";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-63-schwarzes-loch-1-3";"8-460-63";"Schwarzes Loch (1-3)";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-64-alter-see-bei-trebitz";"8-460-64";"Alter See bei Trebitz";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-65-braken-bei-trebitz";"8-460-65";"Bräken bei Trebitz";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-66-das-tiefe-loch-bei-trebitz";"8-460-66";"Das Tiefe Loch bei Trebitz";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-67-katzenergel-bei-seegrehna";"8-460-67";"Katzenergel bei Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-72-angerteich-korgau";"8-460-72";"Angerteich Korgau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-73-zahna-von-der-strae-zahna";"8-460-73";"Zahna von der Straße Zahna-";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-74-drostekolk-pratau";"8-460-74";"Dröstekolk Pratau";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-75-rehkolk-apollensdorf";"8-460-75";"Rehkolk Apollensdorf";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-76-wolfskolk-seegrehna";"8-460-76";"Wolfskolk Seegrehna";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"8-460-77-kl-und-gr-loch-bei-pratau-3-eichen";"8-460-77";"Kl. und gr. Loch bei Pratau (3 Eichen)";"Wittenberg";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-01-dorfteich-klosterrode";"9-150-01";"Dorfteich Klosterrode";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-02-monchsteich-hausbergteich-bischofrode-a-k-ro-s-0-50";"9-150-02";"Mönchsteich (Hausbergteich) Bischofrode A, K, Ro, S 0,50";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-03-gemeindebad-neptun-helbra";"9-150-03";"Gemeindebad Neptun Helbra";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-04-parkbad-anna-helbra";"9-150-04";"Parkbad Anna Helbra";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-05-ottilienteich-bei-roblingen";"9-150-05";"Ottilienteich bei Röblingen";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-06-marthateich-bei-wansleben";"9-150-06";"Marthateich bei Wansleben";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-08-restl-tonlocher-ost-bei-wansleben";"9-150-08";"restl. Tonlöcher Ost bei Wansleben";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-09-grube-bornstedt-neugluck";"9-150-09";"Grube Bornstedt Neuglück";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-11-minnabad-volkstedt";"9-150-11";"Minnabad Volkstedt";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
"9-150-12-kleinwasserspeicher-ziegelrode";"9-150-12";"Kleinwasserspeicher Ziegelrode";"Mansfeld-Südharz";"unmapped";"";"";"0";"none";"none";"";"Noch keine belastbare automatische Kartenposition vorhanden."
